key,batt_percentage,firmware,mic0,mic1,mic2,mic3,mic4,mic5,mic6,mic7,mic8,mic9,mic10,mic11,mic12,mic13,mic14,mic15,mic16,mic17,mic18,mic19,mic20,mic21,mic22,mic23,mic24,mic25,mic26,mic27,mic28,mic29,mic30,mic31,accelx0,accelx1,accelx2,accelx3,accelx4,accelx5,accelx6,accelx7,accelx8,accelx9,accelx10,accelx11,accelx12,accelx13,accelx14,accelx15,accelx16,accelx17,accelx18,accelx19,accelx20,accelx21,accelx22,accelx23,accelx24,accelx25,accelx26,accelx27,accelx28,accelx29,accelx30,accelx31,accely0,accely1,accely2,accely3,accely4,accely5,accely6,accely7,accely8,accely9,accely10,accely11,accely12,accely13,accely14,accely15,accely16,accely17,accely18,accely19,accely20,accely21,accely22,accely23,accely24,accely25,accely26,accely27,accely28,accely29,accely30,accely31,label,timestamp
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,1,5,9,1,2,5,17,7,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,28,7,12,109,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-15 19:46:48.085
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,21,33,57,47,36,38,47,124,72,98,154,218,655,327,194,158,355,1537,1932,446,429,845,458,551,415,239,216,193,220,121,130,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-15 22:47:35.109
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,3,18,37,34,48,31,30,34,45,76,99,114,187,704,284,173,131,325,1710,1721,482,390,784,445,594,493,268,220,189,205,109,132,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 01:48:22.194
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,25,57,17,39,55,41,60,110,62,99,154,185,640,294,178,164,419,1812,1942,533,498,756,439,545,405,245,226,202,202,111,132,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 04:49:09.423
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,0,2,19,34,52,74,51,63,72,95,130,157,192,607,257,293,157,362,1611,1999,528,515,891,498,524,402,252,224,187,231,114,126,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 07:49:56.611
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,19,5,17,64,94,86,59,81,91,86,68,147,745,337,240,200,479,1633,1598,524,376,592,404,561,462,252,238,202,228,120,138,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 10:50:43.701
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,19,40,79,116,108,99,51,67,72,99,170,190,763,271,250,159,337,1884,2517,712,612,803,433,567,425,298,245,218,260,131,127,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 13:51:30.825
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,1,4,13,15,41,66,68,59,35,73,77,142,204,639,310,222,147,271,1579,1697,550,482,821,446,520,335,233,206,170,225,111,152,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 16:52:17.763
/wsn1/tsi/0013a2004199054b,90.8559666857505,0.7.0,3,17,28,21,56,91,53,37,27,56,76,99,142,656,361,141,211,335,1751,1585,648,404,744,414,546,359,278,320,167,177,108,165,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 19:53:04.857
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,7,38,46,31,66,112,68,97,129,72,85,121,199,566,295,282,154,338,1850,1936,597,528,923,521,620,348,257,203,190,230,104,151,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-16 22:53:51.854
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,3,20,44,75,81,33,39,70,90,65,68,182,282,748,370,316,168,497,1977,1880,763,538,776,536,636,430,267,246,209,250,133,142,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 01:54:38.931
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,5,29,60,50,28,23,98,56,44,65,103,147,224,651,282,198,165,270,1989,2210,589,561,822,434,602,469,257,216,183,215,116,141,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 04:55:25.941
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,9,50,109,70,60,35,45,49,31,60,70,76,122,671,286,169,196,551,2079,1681,702,473,785,439,516,508,305,309,190,236,143,146,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 07:56:13.070
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,4,21,43,80,93,61,38,52,77,78,66,135,211,661,400,191,157,337,1289,1442,509,369,692,453,592,561,273,229,184,223,121,133,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 10:57:00.198
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,17,22,23,46,57,102,68,67,49,90,110,193,799,440,167,202,369,1621,1588,650,475,658,486,674,500,309,255,198,227,113,164,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 13:57:47.389
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,1,7,15,28,36,53,79,61,78,50,172,153,216,813,417,200,209,375,2157,1819,604,377,698,480,510,454,257,193,170,225,114,154,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 16:58:34.307
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,0,1,7,6,4,2,5,5,7,6,3,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,4,23,5,12,110,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 19:59:21.303
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,22,44,32,72,53,50,83,113,75,120,108,238,765,285,201,197,355,1971,1518,631,454,728,545,550,341,210,213,184,211,107,156,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-17 23:00:08.244
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,20,51,80,89,85,77,87,56,59,153,132,165,882,341,268,180,316,1615,2008,540,472,755,454,549,422,271,219,187,257,130,160,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 02:00:55.266
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,2,10,35,85,83,39,58,48,45,45,87,103,203,657,291,149,169,375,1449,1718,611,432,715,519,599,386,264,223,176,250,119,156,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 05:01:44.362
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,4,20,46,43,54,41,30,78,91,72,95,179,230,704,332,233,174,389,1796,1843,535,390,788,429,484,381,247,223,177,214,110,123,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 08:02:31.522
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,4,24,18,40,79,126,94,53,86,56,84,175,209,539,294,198,183,429,1930,2430,655,463,796,438,580,457,240,250,192,237,121,130,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 11:03:18.711
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,19,21,20,41,39,48,52,47,69,73,130,210,743,261,344,176,364,1902,1886,534,423,767,450,627,426,262,222,191,230,127,158,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 14:04:05.899
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,3,14,17,12,29,53,105,73,85,77,97,112,191,748,318,284,189,278,2251,2374,667,460,738,430,563,360,225,181,169,192,106,146,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 17:04:52.991
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,1,3,20,24,43,76,93,24,44,36,84,94,139,1016,546,212,296,452,1942,1727,714,489,826,495,625,397,220,185,153,190,95,147,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 20:05:40.033
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,3,12,51,85,135,96,78,80,76,60,92,150,196,773,312,183,169,364,2190,2404,587,446,907,454,544,381,261,218,178,196,104,151,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-18 23:06:27.065
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,5,24,27,80,130,110,43,55,63,43,109,108,214,618,319,253,161,383,2016,2615,613,409,731,490,551,410,246,200,173,228,114,124,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 02:07:14.452
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,2,11,43,63,69,31,37,48,61,73,59,146,165,827,330,269,192,368,1838,2248,681,476,799,408,560,423,280,239,202,265,145,150,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 05:08:01.237
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,1,6,29,52,44,33,32,28,37,42,155,86,124,519,255,154,293,554,1861,1742,762,445,919,512,601,466,279,287,186,204,104,125,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 08:08:48.322
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,4,23,61,23,74,90,58,53,72,59,100,95,245,672,282,240,161,358,2124,2474,581,438,877,489,630,450,285,247,206,268,131,145,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 11:09:35.406
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,2,7,13,64,57,35,33,27,76,77,108,166,174,565,271,165,152,368,1602,2238,628,478,831,530,583,447,267,217,185,218,120,158,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 14:10:22.449
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,4,19,34,41,39,40,36,37,50,65,124,160,201,768,425,262,543,853,2428,2214,1053,662,821,548,561,404,274,223,194,231,102,153,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 17:11:09.581
/wsn1/tsi/0013a2004199054b,90.765772056947,0.7.0,4,24,42,56,55,22,42,42,77,85,125,198,240,580,212,167,175,315,2370,2060,625,396,713,439,612,355,202,173,167,196,102,145,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 20:11:56.603
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,3,17,4,68,88,88,39,49,35,60,89,83,169,574,339,253,284,493,2063,1858,809,487,707,409,599,398,256,259,182,186,108,154,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-19 23:12:43.917
/wsn1/tsi/0013a2004199054b,90.675380640561,0.7.0,0,3,6,18,32,41,54,80,110,49,125,117,225,739,295,166,216,404,1764,1938,625,412,718,469,610,594,250,204,210,213,108,140,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 02:13:31.470
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,1,8,29,24,37,44,43,58,93,60,91,109,179,462,261,186,160,369,1854,2131,506,397,864,504,537,398,250,211,185,207,108,151,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 05:14:17.860
/wsn1/tsi/0013a2004199054b,90.4938831852203,0.7.0,6,27,2,62,86,41,59,72,47,52,159,150,264,1509,360,251,208,367,2081,2170,581,470,749,452,532,440,261,250,210,252,121,136,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 08:15:05.048
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,4,20,30,60,72,19,61,75,51,77,96,173,192,817,361,254,147,331,2197,2217,510,434,860,490,509,372,278,235,206,250,139,139,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 11:15:52.367
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,6,27,39,48,31,21,56,44,86,55,112,162,180,629,204,234,145,307,2385,2166,527,438,740,454,514,346,256,197,184,217,114,156,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 14:16:39.634
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,4,21,6,10,56,86,65,41,36,50,70,70,133,496,264,155,243,387,1779,1575,681,436,726,455,545,418,261,279,139,174,87,147,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 17:17:31.206
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,3,15,40,64,66,35,53,48,60,85,91,125,189,789,375,252,205,350,1635,2431,592,493,868,494,587,305,216,178,148,195,105,148,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 20:18:18.189
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,6,36,66,33,39,55,76,52,61,39,59,118,199,594,206,212,282,404,2057,2031,755,462,700,425,481,344,258,261,159,189,99,155,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-20 23:19:05.217
/wsn1/tsi/0013a2004199054b,90.5847506386567,0.7.0,2,13,44,56,52,37,28,29,12,46,89,72,163,433,310,135,210,495,1836,2003,937,421,722,467,587,443,300,232,178,194,107,150,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-21 02:19:52.262
/wsn1/tsi/0013a2004199054b,90.4938831852203,0.7.0,6,33,50,55,79,123,58,67,123,54,92,180,315,771,350,200,187,299,1743,1919,566,496,723,434,598,409,245,216,192,232,118,145,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-04-21 05:20:41.294
